"","Y","Yrecap","DL","UL","Size","IND_ID","Period","St_occ","End_occ"
"41768",-1,1,-18,8,68,397,12,14,15
"41769",NA,0,-5,21,95,398,12,14,15
"41770",-1,1,-16,10,67,399,12,14,15
"41771",0,1,-15,11,59,400,12,14,15
"41772",NA,0,-10,16,72,401,12,14,15
"41773",NA,0,-7,19,89,402,12,14,15
"41774",NA,0,-7,19,78,403,12,14,15
"41775",NA,0,-19,7,63,404,12,14,15
"41776",8,1,-16,10,74,405,12,14,15
"41777",NA,0,-19,7,62,406,12,14,15
"41778",0,1,-17,9,79,407,12,14,15
"41779",NA,0,-4,22,75,408,12,14,15
"41780",NA,0,-4,22,98,409,12,14,15
"41781",NA,0,-7,19,90,410,12,14,15
"41782",NA,0,-8,18,60,411,12,14,15
"41783",NA,0,-10,16,93,412,12,14,15
"41784",0,1,-17,9,86,413,12,14,15
"41785",NA,0,-7,19,99,414,12,14,15
"41786",0,1,-7,19,76,415,12,14,15
"41787",NA,0,-7,19,95,416,12,14,15
"41788",NA,0,-16,10,64,417,12,14,15
"41789",NA,0,-10,16,75,418,12,14,15
"41790",NA,0,-14,12,65,419,12,14,15
"41791",-1,1,-6,20,78,420,12,14,15
"41792",-7,1,-22,4,85,421,12,14,15
"41793",4,1,-9,17,76,422,12,14,15
"41794",NA,0,-7,19,83,423,12,14,15
"41795",NA,0,-17,9,73,424,12,14,15
"41796",NA,0,-4,22,91,425,12,14,15
"41797",1,1,-4,22,122,426,12,14,15
"41798",NA,0,-16,10,64,427,12,14,15
"41799",0,1,-17,9,72,428,12,14,15
"41800",NA,0,-10,16,72,429,12,14,15
"41801",NA,0,-19,7,57,430,12,14,15
"41802",NA,0,-10,16,73,431,12,14,15
"41803",NA,0,-15,11,62,432,12,14,15
"41804",0,1,-7,19,67,433,12,14,15
"41805",NA,0,-9,17,78,434,12,14,15
"41806",0,1,-14,12,81,435,12,14,15
"41807",1,1,-5,21,60,436,12,14,15
"41808",NA,0,-19,7,72,437,12,14,15
"41809",1,1,-5,21,117,438,12,14,15
"41810",NA,0,-17,9,61,439,12,14,15
"41811",-1,1,-19,7,64,440,12,14,15
"41812",NA,0,-13,13,72,441,12,14,15
"41813",NA,0,-10,16,80,442,12,14,15
"41814",NA,0,-14,12,75,443,12,14,15
"41815",NA,0,-17,9,69,444,12,14,15
"41816",NA,0,-13,13,73,445,12,14,15
"41817",-1,1,-5,21,79,446,12,14,15
"41818",NA,0,-9,17,54,447,12,14,15
"41819",NA,0,-7,19,80,448,12,14,15
"41820",0,1,-11,15,63,449,12,14,15
"41821",NA,0,-19,7,59,450,12,14,15
"41822",16,1,-9,17,56,451,12,14,15
"41823",0,1,-15,11,71,452,12,14,15
"41824",NA,0,-4,22,73,453,12,14,15
"41825",0,1,-10,16,54,454,12,14,15
"41826",NA,0,-7,19,85,455,12,14,15
"41827",NA,0,-14,12,63,456,12,14,15
"41828",NA,0,-7,19,73,457,12,14,15
"41829",NA,0,-23,3,80,458,12,14,15
"41830",2,1,-14,12,74,459,12,14,15
"41831",NA,0,-10,16,70,460,12,14,15
"41832",-1,1,-19,7,73,461,12,14,15
"41833",NA,0,-14,12,85,462,12,14,15
"41834",0,1,-17,9,67,463,12,14,15
"41865",NA,0,-23,3,102,494,12,14,15
"41874",NA,0,-20,6,71,503,12,14,15
"41875",NA,0,-24,2,75,504,12,14,15
"41876",NA,0,-19,7,80,505,12,14,15
"41879",NA,0,-20,6,75,508,12,14,15
"41880",NA,0,-7,19,80,509,12,14,15
"41883",NA,0,-26,0,83,512,12,14,15
"41885",-1,1,-14,12,66,514,12,14,15
"41887",1,1,-4,22,110,516,12,14,15
"41894",0,1,-17,9,66,523,12,14,15
"41902",-6,1,-21,5,80,531,12,14,15
"41903",NA,0,-20,6,92,532,12,14,15
"41909",-10,1,-19,7,57,538,12,14,15
"41911",-10,1,-26,0,68,540,12,14,15
"41914",NA,0,-24,2,90,543,12,14,15
"41916",NA,0,-23,3,76,545,12,14,15
"41918",0,1,-14,12,77,547,12,14,15
"41922",NA,0,-16,10,66,551,12,14,15
"41925",-16,1,-26,0,87,554,12,14,15
"41929",0,1,-5,21,92,558,12,14,15
"41934",NA,0,-5,21,83,563,12,14,15
"41935",NA,0,-24,2,85,564,12,14,15
"41937",NA,0,-20,6,76,566,12,14,15
"41939",NA,0,-17,9,73,568,12,14,15
"41940",0,1,-21,5,75,569,12,14,15
"41944",0,1,-9,17,76,573,12,14,15
"41948",NA,0,-5,21,77,577,12,14,15
"41957",0,1,-21,5,70,586,12,14,15
"41958",NA,0,-22,4,78,587,12,14,15
"41961",NA,0,-23,3,80,590,12,14,15
"41966",NA,0,-6,20,76,595,12,14,15
"41967",NA,0,-12,14,72,596,12,14,15
"41969",4,1,-18,8,79,598,12,14,15
"41975",NA,0,-5,21,95,604,12,14,15
"41987",0,1,-23,3,82,616,12,14,15
"41991",-1,1,-5,21,74,620,12,14,15
"42000",0,1,-9,17,77,629,12,14,15
"42002",NA,0,-19,7,70,631,12,14,15
"42004",NA,0,-16,10,70,633,12,14,15
"42011",0,1,-7,19,104,640,12,14,15
"42021",NA,0,-14,12,104,650,12,14,15
"42022",NA,0,-10,16,74,651,12,14,15
"42026",1,1,-4,22,83,655,12,14,15
"42032",NA,0,-14,12,70,661,12,14,15
"42034",NA,0,-9,17,92,663,12,14,15
"42039",0,1,-9,17,70,668,12,14,15
"42040",-1,1,-23,3,77,669,12,14,15
"42042",0,1,-5,21,67,671,12,14,15
"42043",NA,0,-14,12,72,672,12,14,15
"42044",NA,0,-19,7,75,673,12,14,15
"42048",0,1,-15,11,64,677,12,14,15
"42051",NA,0,-15,11,67,680,12,14,15
"42052",NA,0,-18,8,58,681,12,14,15
"42054",NA,0,-15,11,64,683,12,14,15
"42055",NA,0,-7,19,71,684,12,14,15
"42063",NA,0,-16,10,67,692,12,14,15
"42065",-1,1,-18,8,80,694,12,14,15
"42066",NA,0,-9,17,67,695,12,14,15
"42068",NA,0,-5,21,70,697,12,14,15
"42070",NA,0,-20,6,74,699,12,14,15
"42076",-1,1,-19,7,74,705,12,14,15
"42077",NA,0,-23,3,64,706,12,14,15
"42080",0,1,-17,9,74,709,12,14,15
"42085",NA,0,-9,17,62,714,12,14,15
"42093",NA,0,-7,19,95,722,12,14,15
"42104",NA,0,-22,4,60,733,12,14,15
"42109",NA,0,-15,11,62,738,12,14,15
"42110",0,1,-23,3,76,739,12,14,15
"42114",-1,1,-18,8,77,743,12,14,15
"42116",NA,0,-6,20,67,745,12,14,15
"42117",NA,0,-22,4,62,746,12,14,15
"42120",NA,0,-13,13,60,749,12,14,15
"42126",NA,0,-20,6,73,755,12,14,15
"42127",NA,0,-5,21,58,756,12,14,15
"42131",NA,0,-9,17,67,760,12,14,15
"42136",NA,0,-15,11,81,765,12,14,15
"42140",NA,0,-5,21,52,769,12,14,15
"42142",NA,0,-14,12,77,771,12,14,15
"42149",1,1,-20,6,67,778,12,14,15
"42152",NA,0,-17,9,57,781,12,14,15
"42154",NA,0,-24,2,105,783,12,14,15
"42157",NA,0,-5,21,96,786,12,14,15
"42159",NA,0,-19,7,62,788,12,14,15
"42160",0,1,-22,4,59,789,12,14,15
"42161",NA,0,-4,22,72,790,12,14,15
"42169",NA,0,-7,19,75,798,12,14,15
"42171",1,1,-5,21,58,800,12,14,15
"42172",8,1,-16,10,64,801,12,14,15
"42175",NA,0,-17,9,59,804,12,14,15
"42177",NA,0,-25,1,80,806,12,14,15
"42182",0,1,-5,21,65,811,12,14,15
"42184",NA,0,-20,6,81,813,12,14,15
"42185",NA,0,-19,7,56,814,12,14,15
"42187",0,1,-7,19,151,816,12,14,15
"42188",NA,0,-17,9,58,817,12,14,15
"42192",NA,0,-17,9,70,821,12,14,15
"42193",NA,0,-21,5,66,822,12,14,15
"42201",NA,0,-26,0,85,830,12,14,15
"42204",0,1,-9,17,74,833,12,14,15
"42209",NA,0,-13,13,72,838,12,14,15
"42210",NA,0,-15,11,65,839,12,14,15
"42211",0,1,-4,22,52,840,12,14,15
"42212",0,1,-22,4,75,841,12,14,15
"42213",NA,0,-10,16,65,842,12,14,15
"42216",11,1,-11,15,67,845,12,14,15
"42217",2,1,-9,17,70,846,12,14,15
"42224",NA,0,-16,10,68,853,12,14,15
"42226",0,1,-20,6,78,855,12,14,15
"42227",-1,1,-15,11,72,856,12,14,15
"42229",0,1,-6,20,57,858,12,14,15
"42236",NA,0,-15,11,71,865,12,14,15
"42237",NA,0,-4,22,71,866,12,14,15
"42238",NA,0,-5,21,80,867,12,14,15
"42244",0,1,-22,4,65,873,12,14,15
"42245",0,1,-20,6,75,874,12,14,15
"42247",NA,0,-7,19,69,876,12,14,15
"42251",-1,1,-18,8,69,880,12,14,15
"42252",NA,0,-5,21,61,881,12,14,15
"42253",NA,0,-23,3,80,882,12,14,15
"42256",NA,0,-18,8,73,885,12,14,15
"42257",NA,0,-16,10,53,886,12,14,15
"42298",NA,0,-21,5,102,927,12,14,15
"42386",NA,0,-18,8,101,1015,12,14,15
"42494",NA,0,-7,19,159,1123,12,14,15
"42728",NA,0,-11,15,94,1357,12,14,15
"42801",NA,0,-15,11,80,1430,12,14,15
"42829",0,1,-15,11,93,1458,12,14,15
"42959",0,1,-21,5,99,1588,12,14,15
"43180",NA,0,-13,13,99,1809,12,14,15
"43185",NA,0,-10,16,70,1814,12,14,15
"43186",0,1,-17,9,87,1815,12,14,15
"43195",NA,0,-7,19,98,1824,12,14,15
"43198",NA,0,-11,15,82,1827,12,14,15
"43214",0,1,-9,17,85,1843,12,14,15
"43217",-16,1,-25,1,65,1846,12,14,15
"43245",0,1,-9,17,77,1874,12,14,15
"43263",NA,0,-22,4,90,1892,12,14,15
"43264",0,1,-18,8,82,1893,12,14,15
"43267",1,1,-21,5,76,1896,12,14,15
"43277",NA,0,-20,6,81,1906,12,14,15
"43321",-2,1,-24,2,95,1950,12,14,15
"43331",NA,0,-22,4,71,1960,12,14,15
"43332",NA,0,-7,19,94,1961,12,14,15
"43347",NA,0,-21,5,79,1976,12,14,15
"43359",0,1,-5,21,100,1988,12,14,15
"43360",NA,0,-19,7,96,1989,12,14,15
"43369",0,1,-5,21,93,1998,12,14,15
"43384",NA,0,-14,12,107,2013,12,14,15
"43386",NA,0,-19,7,69,2015,12,14,15
"43388",NA,0,-15,11,93,2017,12,14,15
"43396",NA,0,-15,11,95,2025,12,14,15
"43397",NA,0,-14,12,98,2026,12,14,15
"43405",NA,0,-18,8,64,2034,12,14,15
"43416",NA,0,-18,8,64,2045,12,14,15
"43431",0,1,-14,12,89,2060,12,14,15
"43434",1,1,-15,11,84,2063,12,14,15
"43453",NA,0,-7,19,104,2082,12,14,15
"43460",0,1,-14,12,86,2089,12,14,15
"43461",NA,0,-16,10,74,2090,12,14,15
"43462",0,1,-24,2,80,2091,12,14,15
"43465",0,1,-7,19,146,2094,12,14,15
"43489",0,1,-24,2,85,2118,12,14,15
"43493",NA,0,-7,19,92,2122,12,14,15
"43526",NA,0,-7,19,89,2155,12,14,15
"43528",NA,0,-7,19,95,2157,12,14,15
"43531",NA,0,-10,16,67,2160,12,14,15
"43535",1,1,-6,20,86,2164,12,14,15
"43541",0,1,-7,19,91,2170,12,14,15
"43542",0,1,-5,21,108,2171,12,14,15
"43551",NA,0,-7,19,90,2180,12,14,15
"43553",NA,0,-7,19,85,2182,12,14,15
"43556",-1,1,-24,2,100,2185,12,14,15
"43569",0,1,-16,10,86,2198,12,14,15
"43574",-1,1,-16,10,84,2203,12,14,15
"43588",0,1,-22,4,82,2217,12,14,15
"43593",NA,0,-23,3,90,2222,12,14,15
"43594",NA,0,-21,5,73,2223,12,14,15
"43605",0,1,-18,8,77,2234,12,14,15
"43608",NA,0,-19,7,68,2237,12,14,15
"43619",1,1,-22,4,93,2248,12,14,15
"43624",NA,0,-24,2,110,2253,12,14,15
"43629",NA,0,-4,22,82,2258,12,14,15
"43632",0,1,-13,13,78,2261,12,14,15
"43638",0,1,-16,10,73,2267,12,14,15
"43652",NA,0,-5,21,82,2281,12,14,15
"43657",NA,0,-11,15,77,2286,12,14,15
"43660",NA,0,-14,12,89,2289,12,14,15
"43677",NA,0,-14,12,115,2306,12,14,15
"43686",-13,1,-26,0,85,2315,12,14,15
"43690",NA,0,-11,15,76,2319,12,14,15
"43697",-2,1,-24,2,90,2326,12,14,15
"43703",NA,0,-19,7,77,2332,12,14,15
"43707",-1,1,-22,4,86,2336,12,14,15
"43716",7,1,-15,11,84,2345,12,14,15
"43721",NA,0,-18,8,80,2350,12,14,15
"43724",NA,0,-14,12,81,2353,12,14,15
"43727",0,1,-14,12,95,2356,12,14,15
"43730",0,1,-22,4,91,2359,12,14,15
"43743",NA,0,-25,1,85,2372,12,14,15
"43751",-2,1,-7,19,97,2380,12,14,15
"43755",-10,1,-22,4,92,2384,12,14,15
"43766",NA,0,-14,12,95,2395,12,14,15
"43770",NA,0,-5,21,81,2399,12,14,15
"43773",NA,0,-18,8,77,2402,12,14,15
"43779",NA,0,-9,17,104,2408,12,14,15
"43782",NA,0,-10,16,71,2411,12,14,15
"43794",NA,0,-14,12,85,2423,12,14,15
"43817",NA,0,-19,7,80,2446,12,14,15
"43819",-1,1,-5,21,88,2448,12,14,15
"43822",NA,0,-22,4,92,2451,12,14,15
"43831",NA,0,-9,17,100,2460,12,14,15
"43843",NA,0,-4,22,88,2472,12,14,15
"43845",NA,0,-6,20,77,2474,12,14,15
"43851",NA,0,-7,19,91,2480,12,14,15
"43873",4,1,-18,8,76,2502,12,14,15
"43881",1,1,-15,11,77,2510,12,14,15
"43890",NA,0,-14,12,90,2519,12,14,15
"43893",1,1,-22,4,80,2522,12,14,15
"43904",NA,0,-20,6,76,2533,12,14,15
"43913",NA,0,-22,4,79,2542,12,14,15
"43919",3,1,-19,7,78,2548,12,14,15
"43942",NA,0,-5,21,84,2571,12,14,15
"43945",NA,0,-7,19,108,2574,12,14,15
"43953",0,1,-5,21,73,2582,12,14,15
"43956",0,1,-7,19,94,2585,12,14,15
"43960",NA,0,-7,19,89,2589,12,14,15
"43961",NA,0,-14,12,85,2590,12,14,15
"43983",NA,0,-3,23,87,2612,12,14,15
"43985",NA,0,-7,19,81,2614,12,14,15
"43986",NA,0,-7,19,88,2615,12,14,15
"43988",0,1,-6,20,75,2617,12,14,15
"43997",2,1,-5,21,87,2626,12,14,15
"44008",1,1,-4,22,92,2637,12,14,15
"44013",NA,0,-14,12,101,2642,12,14,15
"44014",NA,0,-14,12,65,2643,12,14,15
"44015",0,1,-14,12,97,2644,12,14,15
"44016",-10,1,-24,2,90,2645,12,14,15
"44028",0,1,-14,12,85,2657,12,14,15
"44034",NA,0,-9,17,64,2663,12,14,15
"44037",NA,0,-7,19,86,2666,12,14,15
"44049",0,1,-6,20,75,2678,12,14,15
"44056",0,1,-17,9,74,2685,12,14,15
"44060",NA,0,-4,22,82,2689,12,14,15
"44066",NA,0,-10,16,91,2695,12,14,15
"44076",0,1,-9,17,76,2705,12,14,15
"44078",NA,0,-6,20,74,2707,12,14,15
"44082",NA,0,-6,20,94,2711,12,14,15
"44091",NA,0,-15,11,51,2720,12,14,15
"44092",NA,0,-14,12,64,2721,12,14,15
"44093",NA,0,-14,12,67,2722,12,14,15
"44156",NA,0,-16,10,99,2785,12,14,15
"44191",NA,0,-5,21,106,2820,12,14,15
"44311",2,1,-5,21,99,2940,12,14,15
"44370",NA,0,-22,4,85,2999,12,14,15
"44426",NA,0,-14,12,93,3055,12,14,15
"44608",0,1,-14,12,123,3237,12,14,15
"44661",0,1,-23,3,78,3290,12,14,15
"44774",NA,0,-5,21,125,3403,12,14,15
"45094",0,1,-14,12,84,3723,12,14,15
"45105",0,1,-22,4,90,3734,12,14,15
"45131",-1,1,-19,7,77,3760,12,14,15
"45139",NA,0,-22,4,66,7,13,15,16
"45150",NA,0,-14,12,66,18,13,15,16
"45151",NA,0,-7,19,85,19,13,15,16
"45152",NA,0,-16,10,68,20,13,15,16
"45153",0,1,-7,19,103,21,13,15,16
"45154",NA,0,-15,11,67,22,13,15,16
"45155",1,1,-21,5,60,23,13,15,16
"45156",NA,0,-11,15,62,24,13,15,16
"45157",NA,0,-7,19,94,25,13,15,16
"45158",NA,0,-4,22,85,26,13,15,16
"45159",NA,0,-5,21,65,27,13,15,16
"45160",NA,0,-18,8,68,28,13,15,16
"45161",NA,0,-12,14,72,29,13,15,16
"45162",NA,0,-14,12,90,30,13,15,16
"45163",0,1,-5,21,75,31,13,15,16
"45164",0,1,-5,21,78,32,13,15,16
"45165",-1,1,-9,17,57,33,13,15,16
"45166",NA,0,-15,11,61,34,13,15,16
"45167",-17,1,-21,5,68,35,13,15,16
"45168",NA,0,-10,16,62,36,13,15,16
"45169",NA,0,-5,21,60,37,13,15,16
"45170",12,1,-10,16,118,38,13,15,16
"45171",NA,0,-15,11,80,39,13,15,16
"45172",0,1,-17,9,69,40,13,15,16
"45173",NA,0,-13,13,65,41,13,15,16
"45174",NA,0,-5,21,72,42,13,15,16
"45175",NA,0,-7,19,97,43,13,15,16
"45176",NA,0,-10,16,83,44,13,15,16
"45177",0,1,-6,20,67,45,13,15,16
"45178",0,1,-17,9,59,46,13,15,16
"45179",NA,0,-15,11,65,47,13,15,16
"45180",0,1,-6,20,62,48,13,15,16
"45181",NA,0,-12,14,69,49,13,15,16
"45182",NA,0,-15,11,57,50,13,15,16
"45183",NA,0,-16,10,62,51,13,15,16
"45184",NA,0,-19,7,62,52,13,15,16
"45185",NA,0,-15,11,51,53,13,15,16
"45186",0,1,-12,14,77,54,13,15,16
"45187",NA,0,-10,16,60,55,13,15,16
"45188",NA,0,-14,12,78,56,13,15,16
"45189",NA,0,-7,19,77,57,13,15,16
"45190",6,1,-10,16,82,58,13,15,16
"45191",NA,0,-6,20,83,59,13,15,16
"45192",NA,0,-7,19,95,60,13,15,16
"45193",0,1,-17,9,72,61,13,15,16
"45194",NA,0,-9,17,55,62,13,15,16
"45195",NA,0,-13,13,69,63,13,15,16
"45196",NA,0,-21,5,68,64,13,15,16
"45197",NA,0,-9,17,55,65,13,15,16
"45198",NA,0,-13,13,62,66,13,15,16
"45199",-3,1,-7,19,82,67,13,15,16
"45200",1,1,-6,20,69,68,13,15,16
"45201",NA,0,-21,5,66,69,13,15,16
"45202",NA,0,-17,9,65,70,13,15,16
"45203",0,1,-6,20,86,71,13,15,16
"45204",NA,0,-7,19,80,72,13,15,16
"45205",NA,0,-4,22,56,73,13,15,16
"45206",NA,0,-15,11,71,74,13,15,16
"45207",NA,0,-9,17,65,75,13,15,16
"45208",NA,0,-17,9,65,76,13,15,16
"45209",NA,0,-16,10,83,77,13,15,16
"45210",0,1,-5,21,71,78,13,15,16
"45211",NA,0,-5,21,72,79,13,15,16
"45212",NA,0,-8,18,70,80,13,15,16
"45213",NA,0,-11,15,90,81,13,15,16
"45214",0,1,-21,5,64,82,13,15,16
"45215",-1,1,-9,17,77,83,13,15,16
"45216",NA,0,-4,22,60,84,13,15,16
"45217",-1,1,-20,6,70,85,13,15,16
"45218",-1,1,-5,21,91,86,13,15,16
"45219",NA,0,-14,12,75,87,13,15,16
"45220",NA,0,-17,9,64,88,13,15,16
"45221",1,1,-4,22,69,89,13,15,16
"45222",NA,0,-13,13,69,90,13,15,16
"45223",NA,0,-13,13,75,91,13,15,16
"45224",NA,0,-13,13,64,92,13,15,16
"45225",NA,0,-21,5,67,93,13,15,16
"45226",NA,0,-7,19,71,94,13,15,16
"45227",NA,0,-8,18,61,95,13,15,16
"45228",NA,0,-10,16,66,96,13,15,16
"45229",NA,0,-5,21,85,97,13,15,16
"45230",NA,0,-13,13,65,98,13,15,16
"45231",-1,1,-13,13,67,99,13,15,16
"45232",NA,0,-16,10,68,100,13,15,16
"45233",NA,0,-20,6,64,101,13,15,16
"45234",NA,0,-6,20,71,102,13,15,16
"45235",NA,0,-17,9,73,103,13,15,16
"45236",NA,0,-7,19,84,104,13,15,16
"45237",NA,0,-15,11,64,105,13,15,16
"45238",NA,0,-13,13,67,106,13,15,16
"45239",NA,0,-6,20,70,107,13,15,16
"45240",NA,0,-5,21,73,108,13,15,16
"45241",NA,0,-21,5,74,109,13,15,16
"45242",-1,1,-16,10,65,110,13,15,16
"45243",NA,0,-13,13,55,111,13,15,16
"45244",NA,0,-5,21,73,112,13,15,16
"45245",0,1,-9,17,75,113,13,15,16
"45246",0,1,-21,5,68,114,13,15,16
"45247",NA,0,-6,20,75,115,13,15,16
"45248",NA,0,-7,19,98,116,13,15,16
"45249",0,1,-7,19,76,117,13,15,16
"45250",NA,0,-13,13,64,118,13,15,16
"45251",-1,1,-20,6,67,119,13,15,16
"45252",NA,0,-7,19,77,120,13,15,16
"45253",NA,0,-5,21,65,121,13,15,16
"45254",NA,0,-15,11,67,122,13,15,16
"45255",NA,0,-6,20,70,123,13,15,16
"45256",0,1,-15,11,77,124,13,15,16
"45257",NA,0,-8,18,75,125,13,15,16
"45258",-1,1,-9,17,88,126,13,15,16
"45259",NA,0,-10,16,72,127,13,15,16
"45260",NA,0,-10,16,66,128,13,15,16
"45261",NA,0,-14,12,79,129,13,15,16
"45262",NA,0,-13,13,65,130,13,15,16
"45263",NA,0,-11,15,76,131,13,15,16
"45264",NA,0,-6,20,65,132,13,15,16
"45265",-3,1,-13,13,73,133,13,15,16
"45266",NA,0,-5,21,64,134,13,15,16
"45267",NA,0,-19,7,68,135,13,15,16
"45268",-7,1,-17,9,72,136,13,15,16
"45269",0,1,-14,12,85,137,13,15,16
"45270",NA,0,-4,22,65,138,13,15,16
"45271",NA,0,-20,6,57,139,13,15,16
"45272",NA,0,-21,5,69,140,13,15,16
"45273",NA,0,-21,5,85,141,13,15,16
"45274",NA,0,-9,17,69,142,13,15,16
"45275",2,1,-5,21,90,143,13,15,16
"45276",0,1,-13,13,77,144,13,15,16
"45277",NA,0,-20,6,58,145,13,15,16
"45278",NA,0,-4,22,70,146,13,15,16
"45279",NA,0,-14,12,78,147,13,15,16
"45280",NA,0,-4,22,71,148,13,15,16
"45281",NA,0,-14,12,78,149,13,15,16
"45282",NA,0,-9,17,67,150,13,15,16
"45283",NA,0,-19,7,65,151,13,15,16
"45284",NA,0,-6,20,77,152,13,15,16
"45285",NA,0,-9,17,70,153,13,15,16
"45286",NA,0,-5,21,65,154,13,15,16
"45287",NA,0,-9,17,65,155,13,15,16
"45288",NA,0,-14,12,67,156,13,15,16
"45289",NA,0,-5,21,84,157,13,15,16
"45290",NA,0,-10,16,60,158,13,15,16
"45291",0,1,-21,5,68,159,13,15,16
"45292",NA,0,-6,20,74,160,13,15,16
"45293",NA,0,-5,21,78,161,13,15,16
"45294",NA,0,-11,15,67,162,13,15,16
"45295",NA,0,-6,20,70,163,13,15,16
"45296",NA,0,-14,12,78,164,13,15,16
"45297",0,1,-17,9,70,165,13,15,16
"45298",NA,0,-7,19,90,166,13,15,16
"45299",NA,0,-12,14,59,167,13,15,16
"45300",-1,1,-17,9,76,168,13,15,16
"45301",1,1,-4,22,63,169,13,15,16
"45302",NA,0,-7,19,92,170,13,15,16
"45303",1,1,-20,6,88,171,13,15,16
"45304",NA,0,-6,20,56,172,13,15,16
"45305",NA,0,-11,15,80,173,13,15,16
"45306",NA,0,-13,13,57,174,13,15,16
"45307",NA,0,-15,11,69,175,13,15,16
"45308",0,1,-13,13,66,176,13,15,16
"45309",NA,0,-4,22,60,177,13,15,16
"45310",NA,0,-7,19,71,178,13,15,16
"45311",NA,0,-5,21,87,179,13,15,16
"45312",NA,0,-16,10,68,180,13,15,16
"45313",NA,0,-15,11,67,181,13,15,16
"45314",NA,0,-8,18,82,182,13,15,16
"45315",NA,0,-15,11,70,183,13,15,16
"45316",NA,0,-4,22,77,184,13,15,16
"45317",NA,0,-9,17,76,185,13,15,16
"45318",0,1,-11,15,65,186,13,15,16
"45319",1,1,-4,22,69,187,13,15,16
"45320",NA,0,-9,17,52,188,13,15,16
"45321",NA,0,-5,21,65,189,13,15,16
"45322",0,1,-18,8,64,190,13,15,16
"45323",-5,1,-21,5,88,191,13,15,16
"45324",NA,0,-5,21,106,192,13,15,16
"45325",NA,0,-20,6,56,193,13,15,16
"45326",2,1,-4,22,77,194,13,15,16
"45327",NA,0,-10,16,75,195,13,15,16
"45328",NA,0,-4,22,67,196,13,15,16
"45329",NA,0,-7,19,82,197,13,15,16
"45330",NA,0,-21,5,70,198,13,15,16
"45331",NA,0,-7,19,95,199,13,15,16
"45332",NA,0,-10,16,69,200,13,15,16
"45333",NA,0,-15,11,67,201,13,15,16
"45334",NA,0,-10,16,60,202,13,15,16
"45335",NA,0,-11,15,64,203,13,15,16
"45336",NA,0,-4,22,74,204,13,15,16
"45337",0,1,-9,17,93,205,13,15,16
"45338",NA,0,-10,16,64,206,13,15,16
"45339",NA,0,-9,17,70,207,13,15,16
"45341",NA,0,-11,15,70,209,13,15,16
"45346",NA,0,-22,4,77,214,13,15,16
"45347",0,1,-21,5,61,215,13,15,16
"45351",NA,0,-20,6,68,219,13,15,16
"45353",NA,0,-11,15,54,221,13,15,16
"45354",0,1,-21,5,83,222,13,15,16
"45355",0,1,-21,5,64,223,13,15,16
"45364",NA,0,-23,3,77,232,13,15,16
"45365",NA,0,-17,9,60,233,13,15,16
"45369",NA,0,-22,4,73,237,13,15,16
"45370",0,1,-22,4,73,238,13,15,16
"45372",NA,0,-18,8,65,240,13,15,16
"45373",NA,0,-22,4,69,241,13,15,16
"45375",NA,0,-23,3,66,243,13,15,16
"45377",0,1,-21,5,66,245,13,15,16
"45378",NA,0,-21,5,68,246,13,15,16
"45379",NA,0,-13,13,56,247,13,15,16
"45382",NA,0,-15,11,63,250,13,15,16
"45385",NA,0,-21,5,65,253,13,15,16
"45386",NA,0,-22,4,70,254,13,15,16
"45388",NA,0,-22,4,63,256,13,15,16
"45392",NA,0,-11,15,64,260,13,15,16
"45393",NA,0,-23,3,83,261,13,15,16
"45394",NA,0,-22,4,78,262,13,15,16
"45395",-8,1,-21,5,90,263,13,15,16
"45399",NA,0,-12,14,76,267,13,15,16
"45405",-11,1,-24,2,53,273,13,15,16
"45407",NA,0,-6,20,83,275,13,15,16
"45408",NA,0,-24,2,76,276,13,15,16
"45409",0,1,-21,5,74,277,13,15,16
"45411",NA,0,-17,9,73,279,13,15,16
"45413",1,1,-10,16,77,281,13,15,16
"45414",NA,0,-23,3,63,282,13,15,16
"45417",NA,0,-20,6,69,285,13,15,16
"45418",NA,0,-17,9,72,286,13,15,16
"45423",NA,0,-22,4,70,291,13,15,16
"45427",NA,0,-14,12,77,295,13,15,16
"45428",NA,0,-11,15,86,296,13,15,16
"45431",0,1,-22,4,77,299,13,15,16
"45441",NA,0,-8,18,65,309,13,15,16
"45442",NA,0,-7,19,109,310,13,15,16
"45444",0,1,-15,11,68,312,13,15,16
"45447",NA,0,-4,22,55,315,13,15,16
"45449",NA,0,-17,9,66,317,13,15,16
"45451",NA,0,-17,9,85,319,13,15,16
"45452",NA,0,-18,8,67,320,13,15,16
"45463",NA,0,-19,7,62,331,13,15,16
"45470",0,1,-9,17,80,338,13,15,16
"45471",-3,1,-7,19,80,339,13,15,16
"45479",NA,0,-16,10,76,347,13,15,16
"45489",0,1,-7,19,75,357,13,15,16
"45492",NA,0,-15,11,63,360,13,15,16
"45494",1,1,-5,21,87,362,13,15,16
"45501",NA,0,-19,7,78,369,13,15,16
"45504",NA,0,-5,21,71,372,13,15,16
"45507",0,1,-5,21,81,375,13,15,16
"45513",1,1,-17,9,77,381,13,15,16
"45515",NA,0,-6,20,77,383,13,15,16
"45518",NA,0,-6,20,96,386,13,15,16
"45519",NA,0,-6,20,61,387,13,15,16
"45522",0,1,-17,9,65,390,13,15,16
"45525",NA,0,-7,19,90,393,13,15,16
